month1,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct1,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_del,carrier_del,weather_delay,nas_delay,security_delay,late_aircraft_delay
1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1226.0,196.0,52.85,9.97,50.62,0.64,81.91,33.0,0.0,14471.0,5023.0,900.0,2116.0,16.0,6416.0
1,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.0,14.0,4.27,0.0,6.99,0.0,2.74,6.0,1.0,664.0,326.0,0.0,191.0,0.0,147.0
1,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",169.0,27.0,13.24,2.02,4.87,1.0,5.87,1.0,1.0,1795.0,981.0,204.0,192.0,16.0,402.0
1,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",155.0,29.0,8.62,0.0,9.63,0.0,10.75,3.0,0.0,1558.0,556.0,0.0,320.0,0.0,682.0
1,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",192.0,46.0,13.54,4.58,13.78,0.0,14.11,6.0,1.0,2209.0,597.0,252.0,476.0,0.0,884.0
1,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",110.0,22.0,6.08,0.82,3.87,0.0,11.23,10.0,0.0,1641.0,354.0,14.0,112.0,0.0,1161.0
1,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",167.0,41.0,12.89,2.25,5.99,0.0,19.88,6.0,0.0,2892.0,864.0,92.0,165.0,0.0,1771.0
1,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",97.0,7.0,2.63,0.0,2.43,0.0,1.94,1.0,0.0,160.0,63.0,0.0,52.0,0.0,45.0
1,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",111.0,20.0,8.48,1.34,3.78,0.0,6.41,11.0,1.0,1449.0,679.0,111.0,203.0,0.0,456.0
1,OH,PSA Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",4.0,2.0,0.11,0.0,1.89,0.0,0.0,0.0,0.0,54.0,3.0,0.0,51.0,0.0,0.0
1,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",327.0,53.0,17.57,1.9,15.47,0.0,18.06,5.0,0.0,2438.0,868.0,233.0,512.0,0.0,825.0
1,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",186.0,23.0,10.94,1.94,3.23,0.0,6.89,3.0,0.0,1419.0,515.0,314.0,94.0,0.0,496.0
1,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",62.0,11.0,6.41,1.0,2.32,0.0,1.27,0.0,0.0,319.0,183.0,16.0,99.0,0.0,21.0
1,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",5.0,4.0,1.53,0.0,0.6,0.0,1.86,0.0,0.0,202.0,78.0,0.0,25.0,0.0,99.0
1,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",247.0,44.0,13.98,1.98,14.41,0.0,13.62,15.0,2.0,2913.0,961.0,206.0,608.0,0.0,1138.0
1,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",120.0,24.0,6.22,3.79,9.2,0.0,4.79,10.0,1.0,1208.0,361.0,173.0,307.0,0.0,367.0
1,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",67.0,7.0,3.64,0.0,2.51,0.0,0.85,0.0,0.0,283.0,168.0,0.0,74.0,0.0,41.0
1,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",62.0,10.0,3.0,2.87,1.36,0.0,2.77,5.0,0.0,519.0,147.0,171.0,46.0,0.0,155.0
1,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",31.0,2.0,0.91,0.0,1.09,0.0,0.0,0.0,1.0,61.0,40.0,0.0,21.0,0.0,0.0
1,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",220.0,48.0,16.93,0.76,6.89,0.0,23.43,0.0,1.0,2791.0,746.0,90.0,288.0,0.0,1667.0
1,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",111.0,18.0,5.76,0.5,6.99,0.56,4.19,1.0,0.0,473.0,181.0,10.0,152.0,25.0,105.0
1,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",111.0,16.0,6.17,1.0,6.0,0.0,2.83,0.0,1.0,387.0,151.0,23.0,115.0,0.0,98.0
1,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90.0,17.0,3.71,2.14,5.27,0.0,5.87,2.0,0.0,1150.0,280.0,109.0,191.0,0.0,570.0
1,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",152.0,26.0,9.38,0.53,6.18,0.0,9.91,4.0,0.0,1576.0,552.0,50.0,209.0,0.0,765.0
1,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.0,9.0,2.98,1.56,1.46,0.0,3.0,2.0,0.0,1446.0,703.0,565.0,46.0,0.0,132.0
1,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",84.0,10.0,2.52,1.24,4.25,0.0,2.0,1.0,0.0,554.0,227.0,72.0,93.0,0.0,162.0
1,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",130.0,31.0,10.68,1.0,5.04,0.0,14.28,17.0,1.0,4187.0,2373.0,41.0,273.0,0.0,1500.0
1,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",23.0,3.0,2.0,0.42,0.58,0.0,0.0,1.0,0.0,126.0,100.0,11.0,15.0,0.0,0.0
1,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54.0,7.0,1.99,1.18,0.53,0.0,3.3,4.0,4.0,615.0,403.0,83.0,16.0,0.0,113.0
1,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",920.0,307.0,77.84,15.05,113.44,0.0,100.67,52.0,50.0,28290.0,9491.0,3487.0,6876.0,0.0,8436.0
1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2362.0,383.0,72.68,29.07,105.85,1.02,174.38,45.0,7.0,32613.0,10889.0,5878.0,4190.0,54.0,11602.0
1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",206.0,48.0,17.31,6.45,16.36,0.0,7.89,3.0,2.0,5436.0,3242.0,895.0,674.0,0.0,625.0
1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",232.0,37.0,15.87,0.0,6.53,0.0,14.6,3.0,0.0,1929.0,662.0,0.0,235.0,0.0,1032.0
1,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",221.0,54.0,17.12,4.7,16.85,0.0,15.33,12.0,4.0,4859.0,1886.0,1030.0,733.0,0.0,1210.0
1,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",53.0,11.0,1.42,0.54,3.51,0.0,5.52,3.0,2.0,541.0,92.0,34.0,105.0,0.0,310.0
1,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",80.0,17.0,5.6,2.06,3.71,0.0,5.63,3.0,1.0,1373.0,532.0,179.0,186.0,0.0,476.0
1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",44.0,8.0,1.82,1.34,1.56,1.0,2.28,1.0,0.0,329.0,69.0,41.0,45.0,43.0,131.0
1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",54.0,9.0,3.0,0.0,1.01,0.0,4.99,2.0,0.0,510.0,183.0,0.0,67.0,0.0,260.0
1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",148.0,28.0,10.22,0.0,1.04,0.0,16.74,1.0,0.0,2905.0,1770.0,0.0,75.0,0.0,1060.0
1,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",61.0,10.0,2.0,1.0,2.75,0.0,4.25,6.0,2.0,1067.0,682.0,112.0,102.0,0.0,171.0
1,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",76.0,32.0,4.61,1.99,4.82,0.0,20.58,5.0,0.0,2828.0,314.0,291.0,329.0,0.0,1894.0
1,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",93.0,13.0,4.69,1.0,2.64,0.0,4.67,0.0,1.0,539.0,133.0,106.0,68.0,0.0,232.0
1,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",165.0,51.0,14.02,5.12,21.73,0.0,10.14,8.0,0.0,3888.0,1326.0,1156.0,792.0,0.0,614.0
1,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.0,8.0,2.67,2.25,1.32,0.0,1.76,2.0,0.0,1805.0,274.0,1235.0,81.0,0.0,215.0
1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",579.0,171.0,33.82,7.15,54.17,0.0,75.87,25.0,0.0,16065.0,5077.0,1637.0,2304.0,0.0,7047.0
1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",881.0,125.0,33.49,7.64,21.66,0.0,62.21,15.0,1.0,9932.0,3629.0,756.0,842.0,0.0,4705.0
1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",234.0,46.0,3.8,5.95,17.62,0.0,18.64,18.0,0.0,5702.0,634.0,1568.0,1378.0,0.0,2122.0
1,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",84.0,9.0,1.88,1.93,1.19,0.0,4.0,0.0,0.0,1137.0,94.0,804.0,47.0,0.0,192.0
1,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54.0,11.0,4.0,5.02,0.01,0.0,1.97,3.0,0.0,2362.0,156.0,2133.0,7.0,0.0,66.0
1,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",68.0,16.0,6.53,0.05,1.93,0.0,7.49,2.0,1.0,1592.0,1088.0,1.0,90.0,0.0,413.0
1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58.0,3.0,0.0,1.47,0.49,0.0,1.05,0.0,0.0,951.0,0.0,682.0,149.0,0.0,120.0
1,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",332.0,61.0,26.51,0.0,7.86,0.0,26.64,1.0,0.0,4391.0,2702.0,0.0,275.0,0.0,1414.0
1,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",26.0,6.0,2.23,1.0,1.12,0.0,1.66,1.0,1.0,335.0,130.0,47.0,32.0,0.0,126.0
1,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",59.0,15.0,5.41,2.05,2.44,0.0,5.1,8.0,0.0,1198.0,377.0,222.0,128.0,0.0,471.0
1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",390.0,56.0,17.42,0.97,16.74,0.0,20.87,14.0,1.0,3686.0,1264.0,134.0,680.0,0.0,1608.0
1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10.0,2.0,1.19,0.0,0.81,0.0,0.0,0.0,0.0,89.0,72.0,0.0,17.0,0.0,0.0
1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",218.0,41.0,14.33,3.98,11.26,0.0,11.43,4.0,1.0,2788.0,1067.0,315.0,444.0,0.0,962.0
1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54.0,9.0,1.84,1.0,4.17,0.0,1.98,0.0,0.0,453.0,124.0,23.0,157.0,0.0,149.0
1,OO,SkyWest Airlines Inc.,CGI,"Cape Girardeau, MO: Cape Girardeau Regional",79.0,25.0,4.39,1.97,5.86,0.0,12.78,12.0,0.0,2056.0,565.0,194.0,229.0,0.0,1068.0
1,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",265.0,52.0,11.28,4.42,11.53,0.0,24.78,14.0,0.0,3437.0,523.0,816.0,487.0,0.0,1611.0
1,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",62.0,18.0,5.81,0.77,4.44,0.0,6.97,11.0,0.0,2079.0,1486.0,31.0,203.0,0.0,359.0
1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",37.0,10.0,4.68,1.77,2.03,0.0,1.51,4.0,0.0,868.0,529.0,37.0,105.0,0.0,197.0
1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",158.0,34.0,10.19,4.76,9.87,0.0,9.19,6.0,1.0,2927.0,991.0,641.0,522.0,0.0,773.0
1,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",58.0,11.0,3.0,1.99,3.14,0.0,2.87,1.0,3.0,1464.0,327.0,796.0,100.0,0.0,241.0
1,OO,SkyWest Airlines Inc.,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",58.0,14.0,4.49,1.0,3.24,0.0,5.26,7.0,0.0,1428.0,694.0,33.0,156.0,0.0,545.0
1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",104.0,18.0,6.59,1.73,3.67,0.0,6.01,3.0,0.0,1237.0,284.0,189.0,195.0,0.0,569.0
1,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",52.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,21.0,0.0,0.0,0.0,78.0
1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",434.0,96.0,40.62,2.16,22.24,0.0,30.99,11.0,0.0,8544.0,4917.0,84.0,805.0,0.0,2738.0
1,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",50.0,11.0,5.57,1.0,2.79,0.06,1.58,4.0,1.0,862.0,595.0,28.0,106.0,1.0,132.0
1,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.0,14.0,1.79,2.7,4.29,0.0,5.22,14.0,0.0,977.0,89.0,300.0,236.0,0.0,352.0
1,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Field",52.0,10.0,2.2,1.86,3.17,0.0,2.77,5.0,3.0,564.0,99.0,166.0,129.0,0.0,170.0
1,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",60.0,13.0,3.74,0.0,4.57,0.0,4.69,0.0,1.0,772.0,267.0,0.0,178.0,0.0,327.0
1,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",440.0,104.0,27.39,5.13,24.91,0.0,46.56,10.0,1.0,9173.0,4344.0,367.0,1052.0,0.0,3410.0
1,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",25.0,2.0,0.4,0.0,0.6,0.0,1.0,1.0,0.0,87.0,12.0,0.0,18.0,0.0,57.0
1,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",68.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,33.0,0.0,52.0,0.0,0.0
1,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",9.0,4.0,1.03,0.0,0.11,0.0,2.86,0.0,0.0,340.0,69.0,0.0,11.0,0.0,260.0
1,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",82.0,10.0,2.43,0.03,3.59,0.0,3.95,1.0,1.0,420.0,65.0,1.0,100.0,0.0,254.0
1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",86.0,30.0,8.37,4.16,7.54,0.0,9.93,4.0,0.0,2248.0,778.0,482.0,339.0,0.0,649.0
1,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.0,5.0,0.96,0.91,0.09,0.0,3.04,1.0,0.0,833.0,140.0,70.0,7.0,0.0,616.0
1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",323.0,57.0,9.87,0.0,30.78,0.0,16.35,8.0,0.0,3440.0,1026.0,0.0,1167.0,0.0,1247.0
1,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",129.0,20.0,4.85,1.08,5.0,0.0,9.07,2.0,0.0,1415.0,246.0,130.0,144.0,0.0,895.0
1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",97.0,31.0,9.33,3.56,10.39,0.0,7.72,12.0,0.0,2072.0,708.0,331.0,515.0,0.0,518.0
1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3765.0,804.0,129.04,17.67,283.29,0.81,373.19,108.0,3.0,66473.0,21169.0,1950.0,12309.0,14.0,31031.0
1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1643.0,467.0,100.25,5.0,148.07,2.19,211.49,33.0,0.0,39306.0,16170.0,261.0,5340.0,44.0,17491.0
1,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",115.0,19.0,5.15,1.72,4.63,1.0,6.5,2.0,0.0,989.0,279.0,60.0,135.0,93.0,422.0
1,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",150.0,27.0,5.11,7.3,4.58,0.0,10.01,7.0,0.0,2310.0,377.0,1035.0,210.0,0.0,688.0
1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",81.0,17.0,6.06,2.31,5.61,0.0,3.01,1.0,0.0,741.0,325.0,83.0,169.0,0.0,164.0
1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",99.0,31.0,10.23,2.76,7.5,0.0,10.51,6.0,1.0,2093.0,689.0,431.0,316.0,0.0,657.0
1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2980.0,616.0,120.92,54.7,150.9,0.22,289.27,130.0,11.0,73769.0,24041.0,15843.0,7008.0,10.0,26867.0
1,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53.0,13.0,3.03,1.99,2.26,0.0,5.71,5.0,1.0,2758.0,747.0,911.0,110.0,0.0,990.0
1,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",54.0,7.0,2.76,0.0,1.29,0.0,2.95,3.0,1.0,214.0,85.0,0.0,59.0,0.0,70.0
1,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",62.0,20.0,7.18,0.0,4.27,0.0,8.54,10.0,0.0,1563.0,518.0,0.0,288.0,0.0,757.0
1,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",104.0,28.0,13.86,0.0,4.6,0.0,9.54,0.0,0.0,3442.0,2139.0,0.0,171.0,0.0,1132.0
1,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",139.0,47.0,10.43,2.59,21.33,0.0,12.66,8.0,0.0,3024.0,1090.0,157.0,943.0,0.0,834.0
1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",58.0,5.0,1.0,1.55,1.08,0.0,1.38,4.0,0.0,1145.0,18.0,1045.0,39.0,0.0,43.0
1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",121.0,22.0,7.78,1.0,6.86,0.0,6.36,2.0,0.0,1375.0,669.0,41.0,252.0,0.0,413.0
1,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",76.0,16.0,4.97,2.77,3.25,0.0,5.01,1.0,0.0,1166.0,472.0,176.0,83.0,0.0,435.0
1,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54.0,12.0,2.55,2.6,3.67,0.0,3.17,4.0,1.0,707.0,119.0,338.0,146.0,0.0,104.0
1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",202.0,54.0,20.91,1.0,6.66,0.0,25.43,10.0,0.0,4357.0,1296.0,15.0,259.0,0.0,2787.0
1,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",36.0,7.0,5.11,0.0,0.52,0.0,1.37,2.0,0.0,450.0,289.0,0.0,58.0,0.0,103.0
1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",164.0,41.0,11.3,4.13,15.15,0.0,10.42,7.0,0.0,2408.0,986.0,258.0,454.0,0.0,710.0
1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",770.0,138.0,47.99,2.64,26.11,0.0,61.25,18.0,1.0,10884.0,4629.0,685.0,1046.0,0.0,4524.0
1,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",110.0,21.0,5.23,1.65,4.64,0.0,9.48,3.0,0.0,987.0,160.0,81.0,125.0,0.0,621.0
1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",105.0,8.0,3.39,1.0,2.07,0.0,1.54,1.0,2.0,529.0,159.0,124.0,104.0,0.0,142.0
1,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",86.0,12.0,5.59,0.0,2.41,0.0,3.99,3.0,0.0,1598.0,1188.0,0.0,151.0,0.0,259.0
1,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",83.0,32.0,7.93,0.0,8.6,0.0,15.47,12.0,0.0,2806.0,887.0,0.0,385.0,0.0,1534.0
1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",277.0,59.0,15.38,2.57,14.55,0.0,26.5,21.0,1.0,5687.0,1373.0,389.0,776.0,0.0,3149.0
1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",445.0,101.0,29.88,6.61,16.67,0.0,47.83,14.0,5.0,10642.0,4474.0,1505.0,843.0,0.0,3820.0
1,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",59.0,16.0,2.76,0.0,8.78,0.0,4.46,0.0,0.0,573.0,127.0,0.0,254.0,0.0,192.0
1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",165.0,41.0,8.82,0.29,17.87,0.0,14.03,11.0,2.0,2546.0,466.0,8.0,603.0,0.0,1469.0
1,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",147.0,22.0,8.53,1.33,4.23,0.0,7.91,8.0,2.0,1048.0,439.0,69.0,121.0,0.0,419.0
1,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",185.0,21.0,8.0,0.44,3.55,0.0,9.0,0.0,1.0,1141.0,434.0,8.0,99.0,0.0,600.0
1,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",96.0,10.0,4.93,0.0,2.45,0.0,2.62,1.0,0.0,578.0,399.0,0.0,65.0,0.0,114.0
1,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",229.0,65.0,23.28,6.02,16.68,0.0,19.03,16.0,0.0,5005.0,2260.0,694.0,619.0,0.0,1432.0
1,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",143.0,32.0,6.77,4.71,6.98,0.0,13.54,7.0,2.0,2108.0,396.0,367.0,481.0,0.0,864.0
1,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",141.0,49.0,12.03,4.81,9.88,0.0,22.27,1.0,0.0,4641.0,1085.0,1150.0,779.0,0.0,1627.0
1,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",86.0,26.0,7.58,1.65,3.65,0.0,13.12,6.0,0.0,2033.0,742.0,219.0,233.0,0.0,839.0
1,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",94.0,13.0,6.78,1.0,2.45,0.0,2.78,0.0,4.0,809.0,466.0,22.0,84.0,0.0,237.0
1,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",104.0,39.0,16.72,0.0,10.89,0.0,11.39,6.0,1.0,2417.0,1054.0,0.0,403.0,0.0,960.0
1,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,966.0,29.0,905.0,0.0,0.0,32.0
1,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",110.0,10.0,2.89,2.33,1.42,0.0,3.36,0.0,0.0,347.0,75.0,100.0,39.0,0.0,133.0
1,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",49.0,15.0,2.48,0.0,8.55,0.0,3.97,0.0,0.0,1788.0,1100.0,0.0,342.0,0.0,346.0
1,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",156.0,42.0,11.92,5.15,5.55,0.0,19.38,14.0,2.0,6091.0,1304.0,2063.0,485.0,0.0,2239.0
1,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",22.0,4.0,1.88,0.0,2.0,0.0,0.13,0.0,0.0,273.0,220.0,0.0,48.0,0.0,5.0
1,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",107.0,25.0,6.12,2.48,6.87,0.0,9.53,10.0,3.0,2446.0,1178.0,304.0,300.0,0.0,664.0
1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",260.0,43.0,18.15,2.1,11.9,0.0,10.84,13.0,0.0,4577.0,2864.0,192.0,502.0,0.0,1019.0
1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",731.0,193.0,57.23,8.74,54.34,0.0,72.69,14.0,0.0,14768.0,5259.0,1055.0,2304.0,0.0,6150.0
1,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",193.0,45.0,12.89,2.48,13.43,0.0,16.2,18.0,0.0,3414.0,1231.0,69.0,508.0,0.0,1606.0
1,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",115.0,7.0,4.0,0.0,1.08,0.0,1.92,0.0,0.0,414.0,242.0,0.0,54.0,0.0,118.0
1,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58.0,11.0,3.84,4.48,0.24,0.0,2.44,1.0,1.0,1427.0,310.0,873.0,5.0,0.0,239.0
